topicid,type,qsid,qcount,qid,options,key,uid,ans,correct,mid,topicname,userid,user,name,group
OOPUY-POST,post,2,20,12,"48,47,46,45",46,486,46,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,486,51,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,486,54,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,486,57,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,486,61,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,486,67,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,486,70,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,486,73,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,486,78,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,487,3,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,487,7,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,487,11,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,487,15,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,487,19,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,487,24,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,487,27,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,487,30,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,487,35,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,487,40,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,487,41,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,487,47,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,487,51,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,487,53,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,487,60,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,487,61,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,487,67,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,487,69,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,487,73,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,487,80,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,488,4,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,488,5,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,488,10,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,488,15,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,488,18,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,488,23,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,488,25,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,488,29,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,488,35,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,488,39,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,488,44,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,488,45,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,488,51,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,488,53,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,488,57,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,488,61,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,488,68,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,488,70,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,488,73,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,488,77,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,490,3,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,490,8,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,490,11,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,490,15,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,490,19,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,490,24,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,490,25,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,490,30,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,490,35,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,490,37,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,490,42,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,490,46,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,490,51,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,490,54,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,490,57,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,490,61,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,490,65,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,490,70,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,490,74,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,490,78,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,491,3,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,491,8,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,491,9,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,491,15,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,491,17,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,491,21,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,491,25,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,491,30,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,491,35,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,491,39,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,491,42,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,491,45,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,491,49,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,491,53,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,491,60,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,491,61,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,491,67,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,491,70,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,491,76,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,491,77,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,492,1,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,492,5,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,492,11,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,492,15,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,492,19,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,492,24,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,492,28,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,492,30,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,492,35,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,492,39,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,492,42,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,492,46,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,492,49,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,492,53,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,492,60,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,492,61,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,492,66,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,492,69,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,492,73,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,492,78,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,493,4,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,493,8,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,493,11,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,493,16,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,493,19,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,493,24,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,493,26,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,493,30,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,493,35,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,493,37,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,493,42,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,493,46,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,493,49,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,493,53,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,493,57,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,493,63,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,493,67,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,493,71,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,493,76,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,493,78,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,494,2,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,494,5,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,494,10,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,494,13,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,494,17,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,494,24,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,494,27,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,494,29,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,494,34,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,494,37,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,494,44,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,494,46,1,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,494,49,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,494,54,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,494,59,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,494,63,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,494,65,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,494,70,1,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,494,76,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,494,77,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,496,4,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,496,5,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,496,11,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,496,15,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,496,19,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,496,21,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,496,25,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,496,31,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,496,35,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,496,38,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,496,43,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,496,46,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,496,49,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,496,54,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,496,57,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,496,64,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,496,67,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,496,71,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,496,73,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,496,78,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,501,4,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,501,6,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,501,12,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,501,13,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,501,19,1,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,501,22,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,501,28,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,501,29,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,501,35,1,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,501,39,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,501,42,1,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,501,46,1,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,501,50,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,501,54,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,501,59,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,501,63,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,501,65,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,501,69,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,501,76,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,501,79,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,502,4,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,502,5,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,502,11,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,502,15,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,502,17,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,502,24,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,502,26,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,502,30,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,502,35,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,502,39,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,502,43,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,502,46,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,502,50,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,502,54,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,502,60,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,502,62,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,502,67,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,502,72,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,502,76,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,502,79,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,562,3,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,562,7,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
